timestamp_utc,equity,buy_and_hold
2026-07-30 14:30:00+00:00,494.50318969919795,481.07279887951125
2026-07-30 15:30:00+00:00,494.50318969919795,483.45170980542105
2026-07-30 16:30:00+00:00,494.50318969919795,483.95287599182444
2026-07-30 17:30:00+00:00,494.50318969919795,484.3690118205663
2026-07-30 18:30:00+00:00,494.50318969919795,485.2921225172046
2026-07-30 19:30:00+00:00,494.50318969919795,485.4629960764174
2026-07-31 13:30:00+00:00,494.50318969919795,483.763379511781
2026-07-31 14:30:00+00:00,494.50318969919795,483.1080268886463
2026-07-31 15:30:00+00:00,494.50318969919795,485.69474124738815
2026-07-31 16:30:00+00:00,494.50318969919795,487.34630016326383
2026-07-31 17:30:00+00:00,494.50318969919795,486.968197954884
2026-07-31 18:30:00+00:00,494.50318969919795,487.6437928148736
2026-07-31 19:30:00+00:00,494.50318969919795,486.80828228196617
2026-08-03 13:30:00+00:00,495.0187353305738,492.5798359102054
2026-08-03 14:30:00+00:00,495.09864341162853,492.82166495337253
2026-08-03 15:30:00+00:00,495.2899062900465,494.035272870886
2026-08-03 16:30:00+00:00,495.3573732089918,494.1092503162436
2026-08-03 17:30:00+00:00,495.42090629004645,494.60795489234704
2026-08-03 18:30:00+00:00,495.5217788486402,495.12198663672626
2026-08-03 19:30:00+00:00,495.4340030918043,494.84448829879136
2026-08-04 13:30:00+00:00,496.41821523843475,501.1496177117026
2026-08-04 14:30:00+00:00,497.2925349405832,503.09072419220536
2026-08-04 15:30:00+00:00,497.9385309122629,504.56941708306596
2026-08-04 16:30:00+00:00,498.43983157144254,506.03504149327716
2026-08-04 17:30:00+00:00,498.69217263589564,506.7999858188955
2026-08-04 18:30:00+00:00,498.7088666666574,506.93401597664973
2026-08-04 19:30:00+00:00,498.43650832925505,506.3306904572934
2026-08-05 13:30:00+00:00,499.12586269937225,507.7384267849002
2026-08-05 14:30:00+00:00,498.18241818032925,505.53209967289115
2026-08-05 15:30:00+00:00,498.3314060343332,505.9179307868234
2026-08-05 16:30:00+00:00,498.16881246743867,505.2119239757623
2026-08-05 17:30:00+00:00,498.2341264322824,505.44451479507956
2026-08-05 18:30:00+00:00,498.10622097573946,505.1300692650413
2026-08-05 19:30:00+00:00,497.59068240152067,503.42055504032794
2026-08-06 13:30:00+00:00,498.0721397379465,504.1583113153423
2026-08-06 14:30:00+00:00,497.6911824015207,503.63979526848027
2026-08-06 15:30:00+00:00,497.14449184976286,501.95036377529493
2026-08-06 16:30:00+00:00,497.071556730134,502.1210787890442
2026-08-06 17:30:00+00:00,497.2529363688058,502.59282833830866
2026-08-06 18:30:00+00:00,496.9877254313058,501.86373922960377
2026-08-06 19:30:00+00:00,496.92587954507536,501.69458073899796
2026-08-07 13:30:00+00:00,498.1221356118026,505.8504765781711
2026-08-07 14:30:00+00:00,498.1823984902206,506.34924323221236
2026-08-07 15:30:00+00:00,497.9302170937362,505.09420294899667
2026-08-07 16:30:00+00:00,497.97803881004484,505.62293914539623
2026-08-07 17:30:00+00:00,497.89812273338464,505.06635550254356
2026-08-07 18:30:00+00:00,498.1070718910995,506.57706236486183
2026-08-07 19:30:00+00:00,498.11296465233,506.4683917662469
2026-08-10 13:30:00+00:00,498.2347203345493,506.51470398739184
2026-08-10 14:30:00+00:00,497.9257658057407,505.53671819387165
2026-08-10 15:30:00+00:00,497.75648467781105,505.4257804700189
2026-08-10 16:30:00+00:00,497.65453918220555,505.12897117831585
2026-08-10 17:30:00+00:00,497.58851809455905,504.79885075509947
2026-08-10 18:30:00+00:00,497.75510870124856,505.270966520072
2026-08-10 19:30:00+00:00,497.7817337012485,505.0908229507106
2026-08-11 13:30:00+00:00,497.70154042401794,506.45733078815584
2026-08-11 14:30:00+00:00,497.2570185123968,505.2875239812063
2026-08-11 15:30:00+00:00,496.99445442548273,505.0439830967165
2026-08-11 16:30:00+00:00,496.56984197876443,504.6150433844005
2026-08-11 17:30:00+00:00,496.39299517700664,503.8209050754456
2026-08-11 18:30:00+00:00,496.54102581665506,504.6637232616715
2026-08-11 19:30:00+00:00,496.5213726184129,504.5332922873413
2026-08-12 13:30:00+00:00,496.35608783040396,507.0348777502054
2026-08-12 14:30:00+00:00,496.15419668288564,506.8279908531715
2026-08-12 15:30:00+00:00,496.15419668288564,507.06106784036103
2026-08-12 16:30:00+00:00,496.15419668288564,507.2823710640355
2026-08-12 17:30:00+00:00,496.15419668288564,507.47056855808444
2026-08-12 18:30:00+00:00,496.15419668288564,507.5887936497205
2026-08-12 19:30:00+00:00,496.15419668288564,507.17008884142626
2026-08-13 13:30:00+00:00,497.14803038205685,511.9073787667103
2026-08-13 14:30:00+00:00,496.454253099342,510.0372003524496
2026-08-13 15:30:00+00:00,496.4922770861584,510.1821304173319
2026-08-13 16:30:00+00:00,496.64819767942015,510.5719137031116
2026-08-13 17:30:00+00:00,496.5349539660412,510.35680461440666
2026-08-13 18:30:00+00:00,496.73585099973263,510.93214543580496
2026-08-13 19:30:00+00:00,496.62135045041623,510.68448555279593
2026-08-14 13:30:00+00:00,496.9114068469006,511.1158296575573
2026-08-14 14:30:00+00:00,496.47366917600215,510.12853483582444
2026-08-14 15:30:00+00:00,496.72209788693965,510.6452195742515
2026-08-14 16:30:00+00:00,496.59817942990844,510.23195304459364
2026-08-14 17:30:00+00:00,496.56056456174434,510.1987530878059
2026-08-14 18:30:00+00:00,496.7133527697522,510.5092001677434
2026-08-14 19:30:00+00:00,497.00232792844355,511.0330929720578
2026-08-17 13:30:00+00:00,496.9012350939709,510.6548797864175
2026-08-17 14:30:00+00:00,496.9520513781506,510.78100092750543
2026-08-17 15:30:00+00:00,496.93008000363886,510.6647027842822
2026-08-17 16:30:00+00:00,496.4144142931897,509.4140183844749
2026-08-17 17:30:00+00:00,496.4224554919201,509.4285759665688
2026-08-17 18:30:00+00:00,496.44957719602166,509.3741704977488
2026-08-17 19:30:00+00:00,496.5046996935803,509.3741313220976
2026-08-18 13:30:00+00:00,494.3560593582386,505.1171709056349
2026-08-18 14:30:00+00:00,494.3560593582386,503.8740595381432
2026-08-18 15:30:00+00:00,494.3560593582386,503.92530959932446
2026-08-18 16:30:00+00:00,494.3560593582386,503.8930446500085
2026-08-18 17:30:00+00:00,494.3560593582386,503.72930354247126
2026-08-18 18:30:00+00:00,494.3560593582386,503.7161070490676
2026-08-18 19:30:00+00:00,494.3560593582386,503.26244455063033
2026-08-19 13:30:00+00:00,494.3560593582386,504.51836982034706
2026-08-19 14:30:00+00:00,494.3560593582386,505.79592622078314
2026-08-19 15:30:00+00:00,494.3560593582386,505.3068065149405
2026-08-19 16:30:00+00:00,494.3560593582386,504.43060524018847
2026-08-19 17:30:00+00:00,494.3560593582386,504.25858523955424
2026-08-19 18:30:00+00:00,494.3560593582386,504.407080146114
2026-08-19 19:30:00+00:00,494.3560593582386,504.1413204873659
2026-08-20 13:30:00+00:00,494.3560593582386,500.68603930614813
2026-08-20 14:30:00+00:00,494.3560593582386,500.85238587375386
2026-08-20 15:30:00+00:00,494.3560593582386,500.26765927388135
2026-08-20 16:30:00+00:00,494.3560593582386,499.5681224631495
2026-08-20 17:30:00+00:00,494.3560593582386,498.96181590323977
2026-08-20 18:30:00+00:00,494.3560593582386,499.3964057423202
2026-08-20 19:30:00+00:00,494.3560593582386,499.23524723155685
2026-08-21 13:30:00+00:00,494.3560593582386,500.2828581896552
2026-08-21 14:30:00+00:00,494.3560593582386,501.2074394272445
2026-08-21 15:30:00+00:00,494.3560593582386,501.9181209755784
2026-08-21 16:30:00+00:00,494.3560593582386,501.63355857506144
2026-08-21 17:30:00+00:00,494.3560593582386,501.41552428298473
2026-08-21 18:30:00+00:00,494.3560593582386,501.9635268987259
2026-08-21 19:30:00+00:00,494.3560593582386,501.7472680992171
2026-08-24 13:30:00+00:00,494.3560593582386,498.4183466859912
2026-08-24 14:30:00+00:00,494.3560593582386,499.01273370691854
2026-08-24 15:30:00+00:00,494.3560593582386,499.63777208898216
2026-08-24 16:30:00+00:00,494.3560593582386,498.5876657230509
2026-08-24 17:30:00+00:00,494.3560593582386,499.6275575006533
2026-08-24 18:30:00+00:00,494.3560593582386,499.01738178266123
2026-08-24 19:30:00+00:00,494.3560593582386,498.5194950171166
2026-08-25 13:30:00+00:00,494.3560593582386,499.9247516924364
2026-08-25 14:30:00+00:00,494.3560593582386,500.55993074358685
2026-08-25 15:30:00+00:00,494.3560593582386,500.5869145248582
2026-08-25 16:30:00+00:00,494.3560593582386,499.9323460794635
2026-08-25 17:30:00+00:00,494.3560593582386,499.9925474478429
2026-08-25 18:30:00+00:00,494.3560593582386,500.1620874043613
2026-08-25 19:30:00+00:00,494.3560593582386,500.7676731878936
2026-08-26 13:30:00+00:00,494.3560593582386,499.9957525520547
2026-08-26 14:30:00+00:00,494.3560593582386,500.2780468675518
2026-08-26 15:30:00+00:00,494.3560593582386,499.6964409522079
2026-08-26 16:30:00+00:00,494.3560593582386,500.45785051387486
2026-08-26 17:30:00+00:00,494.3560593582386,500.6229091140256
2026-08-26 18:30:00+00:00,494.3560593582386,501.26321987725316
2026-08-26 19:30:00+00:00,494.3560593582386,500.77944080812495
2026-08-27 13:30:00+00:00,494.3560593582386,503.068522731402
2026-08-27 14:30:00+00:00,494.3560593582386,503.6891959609542
2026-08-27 15:30:00+00:00,494.3560593582386,504.0777846291882
2026-08-27 16:30:00+00:00,494.3560593582386,504.6222978539695
2026-08-27 17:30:00+00:00,494.3560593582386,503.1954597835927
2026-08-27 18:30:00+00:00,494.3560593582386,503.93446130995073
2026-08-27 19:30:00+00:00,494.3560593582386,504.6073490497837
2026-08-28 13:30:00+00:00,494.0763396309847,503.2625183921135
2026-08-28 14:30:00+00:00,494.9696107491488,505.12391828387524
2026-08-28 15:30:00+00:00,493.3121094063753,500.9733979276059
2026-08-28 16:30:00+00:00,492.9609093578947,500.8761628902271
2026-08-28 17:30:00+00:00,493.00406469236736,500.8982287552435
2026-08-28 18:30:00+00:00,493.04859136473067,501.31482173957227
2026-08-28 19:30:00+00:00,493.0376290234221,500.882300429669
2026-08-31 13:30:00+00:00,492.18102462019976,497.7056991281222
2026-08-31 14:30:00+00:00,492.3103058701998,498.2460857977951
2026-08-31 15:30:00+00:00,492.3051886826998,498.2991772351619
2026-08-31 16:30:00+00:00,492.2437433701998,497.78514366343745
2026-08-31 17:30:00+00:00,492.3563839951998,498.3555347296185
2026-08-31 18:30:00+00:00,492.3992668076998,498.7724434255324
2026-08-31 19:30:00+00:00,492.4395871201998,499.3826730204621
2026-09-01 13:30:00+00:00,491.6774803165416,495.87978935306853
2026-09-01 14:30:00+00:00,491.9040509952526,496.0726816810967
2026-09-01 15:30:00+00:00,491.7303009952526,494.8730725642489
2026-09-01 16:30:00+00:00,491.60172769202995,494.4671201606361
2026-09-01 17:30:00+00:00,491.4370130313854,493.932108004271
2026-09-01 18:30:00+00:00,491.54404574622913,494.21670818337316
2026-09-01 19:30:00+00:00,491.54474142494007,494.2533618892263
2026-09-02 13:30:00+00:00,491.3215970287398,496.97272704140175
2026-09-02 14:30:00+00:00,491.3215970287398,496.91351374665896
2026-09-02 15:30:00+00:00,491.3215970287398,496.4101434815721
2026-09-02 16:30:00+00:00,491.3215970287398,496.5466515110093
2026-09-02 17:30:00+00:00,491.3215970287398,497.0997091995564
2026-09-02 18:30:00+00:00,491.3215970287398,497.3046258677027
2026-09-02 19:30:00+00:00,491.3215970287398,497.31628113876985
2026-09-03 13:30:00+00:00,491.3215970287398,498.77544847142127
2026-09-03 14:30:00+00:00,491.3215970287398,501.72529019081674
2026-09-03 15:30:00+00:00,491.3215970287398,501.23004715235334
2026-09-03 16:30:00+00:00,491.3215970287398,501.4075018040049
2026-09-03 17:30:00+00:00,491.3215970287398,501.90623209939486
2026-09-03 18:30:00+00:00,491.3215970287398,501.61305571230014
2026-09-03 19:30:00+00:00,491.3215970287398,501.6304225834078
2026-09-04 13:30:00+00:00,490.95736894057734,502.04508074516514
2026-09-04 14:30:00+00:00,490.43890189956176,500.9468097783156
2026-09-04 15:30:00+00:00,490.75422709487424,501.70106441275414
2026-09-04 16:30:00+00:00,490.50133585952267,501.0380901086134
2026-09-04 17:30:00+00:00,490.5127712232922,501.1541914690206
2026-09-04 18:30:00+00:00,490.58192539809687,501.3874767481241
2026-09-04 19:30:00+00:00,490.76209092544065,501.77539923374326
2026-09-08 13:30:00+00:00,490.22067247712226,500.0608645765173
2026-09-08 14:30:00+00:00,490.5368741372785,501.1402391411775
2026-09-08 15:30:00+00:00,490.3995128091535,500.80633122604286
2026-09-08 16:30:00+00:00,490.56067247712224,501.4427593026704
2026-09-08 17:30:00+00:00,490.499470816966,501.39655557572223
2026-09-08 18:30:00+00:00,490.384554801341,500.7548046657827
2026-09-08 19:30:00+00:00,490.3050748208723,499.9643146471671
2026-09-09 13:30:00+00:00,490.29274816071603,498.34754828689324
2026-09-09 14:30:00+00:00,489.71880801074144,496.1728194491341
2026-09-09 15:30:00+00:00,489.71880801074144,496.00689873591426
2026-09-09 16:30:00+00:00,489.71880801074144,496.722478601127
2026-09-09 17:30:00+00:00,489.71880801074144,496.7667703067767
2026-09-09 18:30:00+00:00,489.71880801074144,496.57407137373923
2026-09-09 19:30:00+00:00,489.71880801074144,496.4004504104514
2026-09-10 13:30:00+00:00,489.71880801074144,493.4570706971381
2026-09-10 14:30:00+00:00,489.71880801074144,493.2641752866026
2026-09-10 15:30:00+00:00,489.71880801074144,492.5289027566031
2026-09-10 16:30:00+00:00,489.71880801074144,492.719539859466
2026-09-10 17:30:00+00:00,489.71880801074144,492.0077972844098
2026-09-10 18:30:00+00:00,489.71880801074144,491.90750787510626
2026-09-10 19:30:00+00:00,489.71880801074144,491.9993735821274
2026-09-11 13:30:00+00:00,489.71880801074144,496.4356615727342
2026-09-11 14:30:00+00:00,489.71880801074144,496.8168853881874
2026-09-11 15:30:00+00:00,489.71880801074144,496.0046865875231
2026-09-11 16:30:00+00:00,489.71880801074144,496.78852025454336
2026-09-11 17:30:00+00:00,489.71880801074144,496.3877067121577
2026-09-11 18:30:00+00:00,489.71880801074144,495.9193285974584
2026-09-11 19:30:00+00:00,489.71880801074144,495.4509496826469
